id,countryCode,date,totalCases,newCases,totalDeaths,newDeaths
18624,SWE,2020-05-03,22082,562,2669,16
18625,SWE,2020-05-04,22317,235,2679,10
18626,SWE,2020-05-05,22721,404,2769,90
18627,SWE,2020-05-06,23216,495,2854,85
18628,SWE,2020-05-07,23918,702,2941,87
18629,SWE,2020-05-08,24623,705,3040,99
18630,SWE,2020-05-09,25265,642,3175,135
18631,SWE,2020-05-10,25921,656,3220,45
18632,SWE,2020-05-11,26322,401,3225,5
18633,SWE,2020-05-12,26670,348,3256,31
18634,SWE,2020-05-13,27272,602,3313,57
18635,SWE,2020-05-14,27909,637,3460,147
18636,SWE,2020-05-15,28582,673,3529,69
18637,SWE,2020-05-16,29207,625,3646,117
18638,SWE,2020-05-17,29677,470,3674,28
18639,SWE,2020-05-18,30143,466,3679,5
18640,SWE,2020-05-19,30377,234,3698,19
18641,SWE,2020-05-20,30799,422,3743,45
18642,SWE,2020-05-21,31523,724,3831,88
18643,SWE,2020-05-22,32172,649,3871,40
18644,SWE,2020-05-23,32809,637,3925,54
18645,SWE,2020-05-24,33188,379,3992,67
18646,SWE,2020-05-25,33459,271,3998,6
18647,SWE,2020-05-26,33843,384,4029,31
18648,SWE,2020-05-27,34440,597,4125,96
18649,SWE,2020-05-28,35088,648,4220,95
18650,SWE,2020-05-29,35727,639,4266,46
18651,SWE,2020-05-30,36476,749,4350,84
18652,SWE,2020-05-31,37113,637,4395,45
18653,SWE,2020-06-01,37542,429,4395,0
18654,SWE,2020-06-02,37814,272,4403,8
18655,SWE,2020-06-03,38589,775,4468,65
18656,SWE,2020-06-04,40803,2214,4542,74
18657,SWE,2020-06-05,41883,1080,4562,20
18658,SWE,2020-06-06,42939,1056,4639,77
18659,SWE,2020-06-07,43887,948,4656,17
18660,SWE,2020-06-08,44730,843,4659,3
18661,SWE,2020-06-09,45133,403,4694,35
18662,SWE,2020-06-10,45924,791,4717,23
18663,CHE,2019-12-31,0,0,0,0
18664,CHE,2020-01-01,0,0,0,0
18665,CHE,2020-01-02,0,0,0,0
18666,CHE,2020-01-03,0,0,0,0
18667,CHE,2020-01-04,0,0,0,0
18668,CHE,2020-01-05,0,0,0,0
18669,CHE,2020-01-06,0,0,0,0
18670,CHE,2020-01-07,0,0,0,0
18671,CHE,2020-01-08,0,0,0,0
18672,CHE,2020-01-09,0,0,0,0
18673,CHE,2020-01-10,0,0,0,0
18674,CHE,2020-01-11,0,0,0,0
18675,CHE,2020-01-12,0,0,0,0
18676,CHE,2020-01-13,0,0,0,0
18677,CHE,2020-01-14,0,0,0,0
18678,CHE,2020-01-15,0,0,0,0
18679,CHE,2020-01-16,0,0,0,0
18680,CHE,2020-01-17,0,0,0,0
18681,CHE,2020-01-18,0,0,0,0
18682,CHE,2020-01-19,0,0,0,0
18683,CHE,2020-01-20,0,0,0,0
18684,CHE,2020-01-21,0,0,0,0
18685,CHE,2020-01-22,0,0,0,0
18686,CHE,2020-01-23,0,0,0,0
18687,CHE,2020-01-24,0,0,0,0
18688,CHE,2020-01-25,0,0,0,0
18689,CHE,2020-01-26,0,0,0,0
18690,CHE,2020-01-27,0,0,0,0
18691,CHE,2020-01-28,0,0,0,0
18692,CHE,2020-01-29,0,0,0,0
18693,CHE,2020-01-30,0,0,0,0
18694,CHE,2020-01-31,0,0,0,0
18695,CHE,2020-02-01,0,0,0,0
18696,CHE,2020-02-02,0,0,0,0
18697,CHE,2020-02-03,0,0,0,0
18698,CHE,2020-02-04,0,0,0,0
18699,CHE,2020-02-05,0,0,0,0
18700,CHE,2020-02-06,0,0,0,0
18701,CHE,2020-02-07,0,0,0,0
18702,CHE,2020-02-08,0,0,0,0
18703,CHE,2020-02-09,0,0,0,0
18704,CHE,2020-02-10,0,0,0,0
18705,CHE,2020-02-11,0,0,0,0
18706,CHE,2020-02-12,0,0,0,0
18707,CHE,2020-02-13,0,0,0,0
18708,CHE,2020-02-14,0,0,0,0
18709,CHE,2020-02-15,0,0,0,0
18710,CHE,2020-02-16,0,0,0,0
18711,CHE,2020-02-17,0,0,0,0
18712,CHE,2020-02-18,0,0,0,0
18713,CHE,2020-02-19,0,0,0,0
18714,CHE,2020-02-20,0,0,0,0
18715,CHE,2020-02-21,0,0,0,0
18716,CHE,2020-02-22,0,0,0,0
18717,CHE,2020-02-23,0,0,0,0
18718,CHE,2020-02-24,0,0,0,0
18719,CHE,2020-02-25,0,0,0,0
18720,CHE,2020-02-26,1,1,0,0
18721,CHE,2020-02-27,1,0,0,0
18722,CHE,2020-02-28,8,7,0,0
18723,CHE,2020-02-29,12,4,0,0
18724,CHE,2020-03-01,18,6,0,0
18725,CHE,2020-03-02,24,6,0,0
18726,CHE,2020-03-03,30,6,0,0
18727,CHE,2020-03-04,37,7,0,0
18728,CHE,2020-03-05,57,20,0,0
18729,CHE,2020-03-06,87,30,1,1
18730,CHE,2020-03-07,209,122,1,0
18731,CHE,2020-03-08,264,55,1,0
18732,CHE,2020-03-09,332,68,2,1
18733,CHE,2020-03-10,374,42,2,0
18734,CHE,2020-03-11,490,116,3,1
18735,CHE,2020-03-12,642,152,4,1
18736,CHE,2020-03-13,854,212,4,0
18737,CHE,2020-03-14,1121,267,7,3
18738,CHE,2020-03-15,1359,238,11,4
18739,CHE,2020-03-16,2200,841,13,2
18740,CHE,2020-03-17,2200,0,14,1
18741,CHE,2020-03-18,2650,450,19,5
18742,CHE,2020-03-19,3010,360,21,2
18743,CHE,2020-03-20,3888,878,33,12
18744,CHE,2020-03-21,4840,952,43,10
18745,CHE,2020-03-22,6077,1237,56,13
18746,CHE,2020-03-23,6971,894,60,4
18747,CHE,2020-03-24,8015,1044,66,6
18748,CHE,2020-03-25,8789,774,86,20
18749,CHE,2020-03-26,9714,925,103,17
18750,CHE,2020-03-27,10714,1000,161,58
18751,CHE,2020-03-28,12104,1390,197,36
18752,CHE,2020-03-29,13152,1048,235,38
18753,CHE,2020-03-30,14274,1122,257,22
18754,CHE,2020-03-31,15412,1138,295,38
18755,CHE,2020-04-01,16108,696,373,78
18756,CHE,2020-04-02,17070,962,378,5
18757,CHE,2020-04-03,18194,1124,432,54
18758,CHE,2020-04-04,19227,1033,484,52
18759,CHE,2020-04-05,20201,974,540,56
18760,CHE,2020-04-06,21022,821,559,19
18761,CHE,2020-04-07,21574,552,584,25
18762,CHE,2020-04-08,22164,590,641,57
18763,CHE,2020-04-09,22710,546,705,64
18764,CHE,2020-04-10,23495,785,756,51
18765,CHE,2020-04-11,24228,733,805,49
18766,CHE,2020-04-12,24820,592,831,26
18767,CHE,2020-04-13,25220,400,858,27
18768,CHE,2020-04-14,25499,279,858,0
18769,CHE,2020-04-15,25753,254,900,42
18770,CHE,2020-04-16,26336,583,973,73
18771,CHE,2020-04-17,26651,315,1016,43
18772,CHE,2020-04-18,26997,346,1058,42
18773,CHE,2020-04-19,27322,325,1110,52
18774,CHE,2020-04-20,27658,336,1134,24
18775,CHE,2020-04-21,27826,168,1141,7
18776,CHE,2020-04-22,27981,155,1186,45
18777,CHE,2020-04-23,28186,205,1216,30
18778,CHE,2020-04-24,28414,228,1267,51
18779,CHE,2020-04-25,28595,181,1308,41
18780,CHE,2020-04-26,28811,216,1328,20
18781,CHE,2020-04-27,28978,167,1336,8
18782,CHE,2020-04-28,29081,103,1352,16
18783,CHE,2020-04-29,29181,100,1379,27
18784,CHE,2020-04-30,29324,143,1407,28
18785,CHE,2020-05-01,29503,179,1422,15
18786,CHE,2020-05-02,29622,119,1434,12
18787,CHE,2020-05-03,29734,112,1466,32
18788,CHE,2020-05-04,29822,88,1472,6
18789,CHE,2020-05-05,29898,76,1476,4
18790,CHE,2020-05-06,29926,28,1482,6
18791,CHE,2020-05-07,29977,51,1504,22
18792,CHE,2020-05-08,30043,66,1517,13
18793,CHE,2020-05-09,30124,81,1525,8
18794,CHE,2020-05-10,30168,44,1531,6
18795,CHE,2020-05-11,30222,54,1537,6
18796,CHE,2020-05-12,30261,39,1542,5
18797,CHE,2020-05-13,30297,36,1560,18
18798,CHE,2020-05-14,30330,33,1563,3
18799,CHE,2020-05-15,30380,50,1588,25
18800,CHE,2020-05-16,30431,51,1594,6
18801,CHE,2020-05-17,30489,58,1601,7
18802,CHE,2020-05-18,30504,15,1602,1
18803,CHE,2020-05-19,30514,10,1602,0
18804,CHE,2020-05-20,30535,21,1613,11
18805,CHE,2020-05-21,30575,40,1629,16
18806,CHE,2020-05-22,30611,36,1637,8
18807,CHE,2020-05-23,30624,13,1637,0
18808,CHE,2020-05-24,30642,18,1641,4
18809,CHE,2020-05-25,30653,11,1641,0
18810,CHE,2020-05-26,30663,10,1641,0
18811,CHE,2020-05-27,30678,15,1647,6
18812,CHE,2020-05-28,30678,0,1647,0
18813,CHE,2020-05-29,30713,35,1654,7
18814,CHE,2020-05-30,30745,32,1656,2
18815,CHE,2020-05-31,30762,17,1656,0
18816,CHE,2020-06-01,30779,17,1656,0
18817,CHE,2020-06-02,30788,9,1656,0
18818,CHE,2020-06-03,30791,3,1656,0
18819,CHE,2020-06-04,30810,19,1659,3
18820,CHE,2020-06-05,30830,20,1659,0
18821,CHE,2020-06-06,30853,23,1659,0
18822,CHE,2020-06-07,30873,20,1660,1
18823,CHE,2020-06-08,30882,9,1660,0
18824,CHE,2020-06-09,30889,7,1660,0
18825,CHE,2020-06-10,30905,16,1662,2
18826,SYR,2020-03-23,1,1,0,0
18827,SYR,2020-03-24,1,0,0,0
18828,SYR,2020-03-25,1,0,0,0
18829,SYR,2020-03-26,1,0,0,0
18830,SYR,2020-03-27,5,4,0,0
18831,SYR,2020-03-28,5,0,0,0
18832,SYR,2020-03-29,5,0,0,0
18833,SYR,2020-03-30,9,4,1,1
18834,SYR,2020-03-31,10,1,2,1
18835,SYR,2020-04-01,10,0,2,0
18836,SYR,2020-04-02,10,0,2,0
18837,SYR,2020-04-03,16,6,2,0
18838,SYR,2020-04-04,16,0,2,0
18839,SYR,2020-04-05,16,0,2,0
18840,SYR,2020-04-06,19,3,2,0
18841,SYR,2020-04-07,19,0,2,0
18842,SYR,2020-04-08,19,0,2,0
18843,SYR,2020-04-09,19,0,2,0
18844,SYR,2020-04-10,19,0,2,0
18845,SYR,2020-04-11,19,0,2,0
18846,SYR,2020-04-12,25,6,2,0
18847,SYR,2020-04-13,25,0,2,0
18848,SYR,2020-04-14,25,0,2,0
18849,SYR,2020-04-15,29,4,2,0
18850,SYR,2020-04-16,33,4,2,0
18851,SYR,2020-04-17,33,0,2,0
18852,SYR,2020-04-18,38,5,2,0
18853,SYR,2020-04-19,38,0,2,0
18854,SYR,2020-04-20,39,1,3,1
18855,SYR,2020-04-21,39,0,3,0
18856,SYR,2020-04-22,42,3,3,0
18857,SYR,2020-04-23,42,0,3,0
18858,SYR,2020-04-24,42,0,3,0
18859,SYR,2020-04-25,42,0,3,0
18860,SYR,2020-04-26,42,0,3,0
18861,SYR,2020-04-27,43,1,3,0
18862,SYR,2020-04-28,43,0,3,0
18863,SYR,2020-04-29,43,0,3,0
18864,SYR,2020-04-30,43,0,3,0
18865,SYR,2020-05-01,43,0,3,0
18866,SYR,2020-05-02,44,1,3,0
18867,SYR,2020-05-03,44,0,3,0
18868,SYR,2020-05-04,44,0,3,0
18869,SYR,2020-05-05,44,0,3,0
18870,SYR,2020-05-06,44,0,3,0
18871,SYR,2020-05-07,45,1,3,0
18872,SYR,2020-05-08,45,0,3,0
18873,SYR,2020-05-09,47,2,3,0
18874,SYR,2020-05-10,47,0,3,0
18875,SYR,2020-05-11,47,0,3,0
18876,SYR,2020-05-12,47,0,3,0
18877,SYR,2020-05-13,47,0,3,0
18878,SYR,2020-05-14,48,1,3,0
18879,SYR,2020-05-15,48,0,3,0
18880,SYR,2020-05-16,50,2,3,0
18881,SYR,2020-05-17,51,1,3,0
18882,SYR,2020-05-18,58,7,3,0
18883,SYR,2020-05-19,58,0,3,0
18884,SYR,2020-05-20,58,0,3,0
18885,SYR,2020-05-21,58,0,3,0
18886,SYR,2020-05-22,58,0,3,0
18887,SYR,2020-05-23,59,1,4,1
18888,SYR,2020-05-24,70,11,4,0
18889,SYR,2020-05-25,86,16,4,0
18890,SYR,2020-05-26,106,20,4,0
18891,SYR,2020-05-27,121,15,4,0
18892,SYR,2020-05-28,121,0,4,0
18893,SYR,2020-05-29,121,0,4,0
18894,SYR,2020-05-30,122,1,4,0
18895,SYR,2020-05-31,122,0,4,0
18896,SYR,2020-06-01,122,0,4,0
18897,SYR,2020-06-02,123,1,5,1
18898,SYR,2020-06-03,123,0,6,1
18899,SYR,2020-06-04,123,0,6,0
18900,SYR,2020-06-05,124,1,6,0
18901,SYR,2020-06-06,124,0,6,0
18902,SYR,2020-06-07,124,0,6,0
18903,SYR,2020-06-08,141,17,6,0
18904,SYR,2020-06-09,144,3,6,0
18905,SYR,2020-06-10,146,2,6,0
18906,TJK,2020-05-01,15,15,0,0
18907,TJK,2020-05-02,15,0,0,0
18908,TJK,2020-05-03,32,17,0,0
18909,TJK,2020-05-04,76,44,2,2
18910,TJK,2020-05-05,230,154,3,1
18911,TJK,2020-05-06,293,63,5,2
18912,TJK,2020-05-07,379,86,8,3
18913,TJK,2020-05-08,461,82,12,4
18914,TJK,2020-05-09,522,61,12,0
18915,TJK,2020-05-10,612,90,20,8
18916,TJK,2020-05-11,612,0,20,0
18917,TJK,2020-05-12,661,49,21,1
18918,TJK,2020-05-13,729,68,23,2
18919,TJK,2020-05-14,801,72,23,0
18920,TJK,2020-05-15,907,106,29,6
18921,TJK,2020-05-16,1118,211,33,4
18922,TJK,2020-05-17,1322,204,36,3
18923,TJK,2020-05-18,1524,202,39,3
18924,TJK,2020-05-19,1729,205,41,2
18925,TJK,2020-05-20,1729,0,41,0
18926,TJK,2020-05-21,1936,207,44,3
18927,TJK,2020-05-22,2140,204,44,0
18928,TJK,2020-05-23,2350,210,44,0
18929,TJK,2020-05-24,2551,201,44,0
18930,TJK,2020-05-25,2738,187,44,0
18931,TJK,2020-05-26,3100,362,46,2
18932,TJK,2020-05-27,3100,0,46,0
18933,TJK,2020-05-28,3100,0,46,0
18934,TJK,2020-05-29,3563,463,47,1
18935,TJK,2020-05-30,3563,0,47,0
18936,TJK,2020-05-31,3807,244,47,0
18937,TJK,2020-06-01,3807,0,47,0
18938,TJK,2020-06-02,3930,123,47,0
18939,TJK,2020-06-03,4013,83,47,0
18940,TJK,2020-06-04,4100,87,47,0
18941,TJK,2020-06-05,4289,189,48,1
18942,TJK,2020-06-06,4370,81,48,0
18943,TJK,2020-06-07,4453,83,48,0
18944,TJK,2020-06-08,4529,76,48,0
18945,TJK,2020-06-09,4609,80,48,0
18946,TJK,2020-06-10,4690,81,48,0
18947,TZA,2020-03-17,1,1,0,0
18948,TZA,2020-03-18,1,0,0,0
18949,TZA,2020-03-19,3,2,0,0
18950,TZA,2020-03-20,3,0,0,0
18951,TZA,2020-03-21,3,0,0,0
18952,TZA,2020-03-22,6,3,0,0
18953,TZA,2020-03-23,12,6,0,0
18954,TZA,2020-03-24,12,0,0,0
18955,TZA,2020-03-25,12,0,0,0
18956,TZA,2020-03-26,12,0,0,0
18957,TZA,2020-03-27,13,1,0,0
18958,TZA,2020-03-28,13,0,0,0
18959,TZA,2020-03-29,13,0,1,1
18960,TZA,2020-03-30,14,1,1,0
18961,TZA,2020-03-31,19,5,1,0
18962,TZA,2020-04-01,19,0,1,0
18963,TZA,2020-04-02,20,1,1,0
18964,TZA,2020-04-03,21,1,1,0
18965,TZA,2020-04-04,21,0,1,0
18966,TZA,2020-04-05,21,0,1,0
18967,TZA,2020-04-06,22,1,1,0
18968,TZA,2020-04-07,24,2,1,0
18969,TZA,2020-04-08,24,0,1,0
18970,TZA,2020-04-09,25,1,1,0
18971,TZA,2020-04-10,25,0,1,0
18972,TZA,2020-04-11,32,7,3,2
18973,TZA,2020-04-12,32,0,3,0
18974,TZA,2020-04-13,32,0,3,0
18975,TZA,2020-04-14,46,14,3,0
18976,TZA,2020-04-15,53,7,3,0
18977,TZA,2020-04-16,88,35,4,1
18978,TZA,2020-04-17,94,6,4,0
18979,TZA,2020-04-18,147,53,5,1
18980,TZA,2020-04-19,148,1,5,0
18981,TZA,2020-04-20,170,22,5,0
18982,TZA,2020-04-21,170,0,5,0
18983,TZA,2020-04-22,254,84,8,3
18984,TZA,2020-04-23,285,31,10,2
18985,TZA,2020-04-24,285,0,10,0
18986,TZA,2020-04-25,300,15,10,0
18987,TZA,2020-04-26,300,0,10,0
18988,TZA,2020-04-27,300,0,10,0
18989,TZA,2020-04-28,300,0,10,0
18990,TZA,2020-04-29,306,6,10,0
18991,TZA,2020-04-30,480,174,16,6
18992,TZA,2020-05-01,480,0,16,0
18993,TZA,2020-05-02,480,0,16,0
18994,TZA,2020-05-03,480,0,16,0
18995,TZA,2020-05-04,480,0,16,0
18996,TZA,2020-05-05,480,0,18,2
18997,TZA,2020-05-06,480,0,18,0
18998,TZA,2020-05-07,480,0,18,0
18999,TZA,2020-05-08,509,29,21,3
19000,TZA,2020-05-09,509,0,21,0
19001,TZA,2020-05-10,509,0,21,0
19002,TZA,2020-05-11,509,0,21,0
19003,TZA,2020-05-12,509,0,21,0
19004,TZA,2020-05-13,509,0,21,0
19005,TZA,2020-05-14,509,0,21,0
19006,TZA,2020-05-15,509,0,21,0
19007,TZA,2020-05-16,509,0,21,0
19008,TZA,2020-05-17,509,0,21,0
19009,TZA,2020-05-18,509,0,21,0
19010,TZA,2020-05-19,509,0,21,0
19011,TZA,2020-05-20,509,0,21,0
19012,TZA,2020-05-21,509,0,21,0
19013,TZA,2020-05-22,509,0,21,0
19014,TZA,2020-05-23,509,0,21,0
19015,TZA,2020-05-24,509,0,21,0
19016,TZA,2020-05-25,509,0,21,0
19017,TZA,2020-05-26,509,0,21,0
19018,TZA,2020-05-27,509,0,21,0
19019,TZA,2020-05-28,509,0,21,0
19020,TZA,2020-05-29,509,0,21,0
19021,TZA,2020-05-30,509,0,21,0
19022,TZA,2020-05-31,509,0,21,0
19023,TZA,2020-06-01,509,0,21,0
19024,TZA,2020-06-02,509,0,21,0
19025,TZA,2020-06-03,509,0,21,0
19026,TZA,2020-06-04,509,0,21,0
19027,TZA,2020-06-05,509,0,21,0
19028,TZA,2020-06-06,509,0,21,0
19029,TZA,2020-06-07,509,0,21,0
19030,TZA,2020-06-08,509,0,21,0
19031,TZA,2020-06-09,509,0,21,0
19032,TZA,2020-06-10,509,0,21,0
19033,THA,2019-12-31,0,0,0,0
19034,THA,2020-01-01,0,0,0,0
19035,THA,2020-01-02,0,0,0,0
19036,THA,2020-01-03,0,0,0,0
19037,THA,2020-01-04,0,0,0,0
19038,THA,2020-01-05,0,0,0,0
19039,THA,2020-01-06,0,0,0,0
19040,THA,2020-01-07,0,0,0,0
19041,THA,2020-01-08,0,0,0,0
19042,THA,2020-01-09,0,0,0,0
19043,THA,2020-01-10,0,0,0,0
19044,THA,2020-01-11,0,0,0,0
19045,THA,2020-01-12,0,0,0,0
19046,THA,2020-01-13,1,1,0,0
19047,THA,2020-01-14,1,0,0,0
19048,THA,2020-01-15,1,0,0,0
19049,THA,2020-01-16,1,0,0,0
19050,THA,2020-01-17,2,1,0,0
19051,THA,2020-01-18,2,0,0,0
19052,THA,2020-01-19,2,0,0,0
19053,THA,2020-01-20,2,0,0,0
19054,THA,2020-01-21,2,0,0,0
19055,THA,2020-01-22,4,2,0,0
19056,THA,2020-01-23,4,0,0,0
19057,THA,2020-01-24,4,0,0,0
19058,THA,2020-01-25,5,1,0,0
19059,THA,2020-01-26,5,0,0,0
19060,THA,2020-01-27,8,3,0,0
19061,THA,2020-01-28,14,6,0,0
19062,THA,2020-01-29,14,0,0,0
19063,THA,2020-01-30,14,0,0,0
19064,THA,2020-01-31,14,0,0,0
19065,THA,2020-02-01,19,5,0,0
19066,THA,2020-02-02,19,0,0,0
19067,THA,2020-02-03,19,0,0,0
19068,THA,2020-02-04,19,0,0,0
19069,THA,2020-02-05,25,6,0,0
19070,THA,2020-02-06,25,0,0,0
19071,THA,2020-02-07,25,0,0,0
19072,THA,2020-02-08,32,7,0,0
19073,THA,2020-02-09,32,0,0,0
19074,THA,2020-02-10,32,0,0,0
19075,THA,2020-02-11,32,0,0,0
19076,THA,2020-02-12,33,1,0,0
19077,THA,2020-02-13,33,0,0,0
19078,THA,2020-02-14,33,0,0,0
19079,THA,2020-02-15,34,1,0,0
19080,THA,2020-02-16,34,0,0,0
19081,THA,2020-02-17,34,0,0,0
19082,THA,2020-02-18,35,1,0,0
19083,THA,2020-02-19,35,0,0,0
19084,THA,2020-02-20,35,0,0,0
19085,THA,2020-02-21,35,0,0,0
19086,THA,2020-02-22,35,0,0,0
19087,THA,2020-02-23,35,0,0,0
19088,THA,2020-02-24,35,0,0,0
19089,THA,2020-02-25,37,2,0,0
19090,THA,2020-02-26,40,3,0,0
19091,THA,2020-02-27,40,0,0,0
19092,THA,2020-02-28,40,0,0,0
19093,THA,2020-02-29,42,2,0,0
19094,THA,2020-03-01,42,0,1,1
19095,THA,2020-03-02,43,1,1,0
19096,THA,2020-03-05,47,4,1,0
19097,THA,2020-03-07,50,3,1,0
19098,THA,2020-03-11,59,9,1,0
19099,THA,2020-03-12,70,11,1,0
19100,THA,2020-03-14,82,12,1,0
19101,THA,2020-03-15,82,0,1,0
19102,THA,2020-03-16,114,32,1,0
19103,THA,2020-03-17,177,63,1,0
19104,THA,2020-03-18,177,0,1,0
19105,THA,2020-03-19,177,0,1,0
19106,THA,2020-03-20,212,35,1,0
19107,THA,2020-03-21,366,154,1,0
19108,THA,2020-03-22,599,233,1,0
19109,THA,2020-03-23,721,122,1,0
19110,THA,2020-03-24,827,106,4,3
19111,THA,2020-03-25,934,107,4,0
19112,THA,2020-03-26,1045,111,4,0
19113,THA,2020-03-27,1136,91,5,1
19114,THA,2020-03-28,1136,0,5,0
19115,THA,2020-03-29,1245,109,6,1
19116,THA,2020-03-30,1388,143,7,1
19117,THA,2020-03-31,1651,263,10,3
19118,THA,2020-04-01,1651,0,10,0
19119,THA,2020-04-02,1771,120,12,2
19120,THA,2020-04-03,1875,104,15,3
19121,THA,2020-04-04,1978,103,19,4
19122,THA,2020-04-05,2169,191,23,4
19123,THA,2020-04-06,2220,51,26,3
19124,THA,2020-04-07,2258,38,26,0
19125,THA,2020-04-08,2369,111,30,4
19126,THA,2020-04-09,2423,54,32,2
19127,THA,2020-04-10,2473,50,33,1
19128,THA,2020-04-11,2518,45,35,2
19129,THA,2020-04-12,2551,33,38,3
19130,THA,2020-04-13,2579,28,40,2
19131,THA,2020-04-14,2613,34,41,1
19132,THA,2020-04-15,2643,30,43,2
19133,THA,2020-04-16,2672,29,46,3
19134,THA,2020-04-17,2700,28,47,1
19135,THA,2020-04-18,2700,0,47,0
19136,THA,2020-04-19,2733,33,47,0
19137,THA,2020-04-20,2765,32,47,0
19138,THA,2020-04-21,2792,27,47,0
19139,THA,2020-04-22,2811,19,48,1
19140,THA,2020-04-23,2839,28,50,2
19141,THA,2020-04-24,2839,0,50,0
19142,THA,2020-04-25,2854,15,50,0
19143,THA,2020-04-26,2922,68,51,1
19144,THA,2020-04-27,2922,0,51,0
19145,THA,2020-04-28,2938,16,54,3
19146,THA,2020-04-29,2938,0,54,0
19147,THA,2020-04-30,2954,16,54,0
19148,THA,2020-05-01,2960,6,54,0
19149,THA,2020-05-02,2960,0,54,0
19150,THA,2020-05-03,2966,6,54,0
19151,THA,2020-05-04,2969,3,54,0
19152,THA,2020-05-05,2987,18,54,0
19153,THA,2020-05-06,2988,1,54,0
19154,THA,2020-05-07,2989,1,55,1
19155,THA,2020-05-08,2992,3,55,0
19156,THA,2020-05-09,3000,8,55,0
19157,THA,2020-05-10,3004,4,56,1
19158,THA,2020-05-11,3015,11,56,0
19159,THA,2020-05-12,3015,0,56,0
19160,THA,2020-05-13,3017,2,56,0
19161,THA,2020-05-14,3017,0,56,0
19162,THA,2020-05-15,3018,1,56,0
19163,THA,2020-05-16,3025,7,56,0
19164,THA,2020-05-17,3028,3,56,0
19165,THA,2020-05-18,3028,0,56,0
19166,THA,2020-05-19,3031,3,56,0
19167,THA,2020-05-20,3034,3,56,0
19168,THA,2020-05-21,3034,0,56,0
19169,THA,2020-05-22,3037,3,56,0
19170,THA,2020-05-23,3040,3,56,0
19171,THA,2020-05-24,3040,0,56,0
19172,THA,2020-05-25,3042,2,57,1
19173,THA,2020-05-26,3042,0,57,0
19174,THA,2020-05-27,3045,3,57,0
19175,THA,2020-05-28,3054,9,57,0
19176,THA,2020-05-29,3065,11,57,0
19177,THA,2020-05-30,3076,11,57,0
19178,THA,2020-05-31,3081,5,57,0
19179,THA,2020-06-01,3081,0,57,0
19180,THA,2020-06-02,3082,1,57,0
19181,THA,2020-06-03,3083,1,58,1
19182,THA,2020-06-04,3101,18,58,0
19183,THA,2020-06-05,3102,1,58,0
19184,THA,2020-06-06,3104,2,58,0
19185,THA,2020-06-07,3112,8,58,0
19186,THA,2020-06-08,3119,7,58,0
19187,THA,2020-06-09,3119,0,58,0
19188,THA,2020-06-10,3125,6,58,0
19189,TLS,2020-03-22,1,1,0,0
19190,TLS,2020-03-23,1,0,0,0
19191,TLS,2020-03-24,1,0,0,0
19192,TLS,2020-03-25,1,0,0,0
19193,TLS,2020-03-26,1,0,0,0
19194,TLS,2020-03-27,1,0,0,0
19195,TLS,2020-03-28,1,0,0,0
19196,TLS,2020-03-29,1,0,0,0
19197,TLS,2020-03-30,1,0,0,0
19198,TLS,2020-03-31,1,0,0,0
19199,TLS,2020-04-01,1,0,0,0
19200,TLS,2020-04-02,1,0,0,0
19201,TLS,2020-04-03,1,0,0,0
19202,TLS,2020-04-04,1,0,0,0
19203,TLS,2020-04-05,1,0,0,0
19204,TLS,2020-04-06,1,0,0,0
19205,TLS,2020-04-07,1,0,0,0
19206,TLS,2020-04-08,1,0,0,0
19207,TLS,2020-04-09,1,0,0,0
19208,TLS,2020-04-10,2,1,0,0
19209,TLS,2020-04-11,2,0,0,0
19210,TLS,2020-04-12,2,0,0,0
19211,TLS,2020-04-13,2,0,0,0
19212,TLS,2020-04-14,4,2,0,0
19213,TLS,2020-04-15,6,2,0,0
19214,TLS,2020-04-16,6,0,0,0
19215,TLS,2020-04-17,18,12,0,0
19216,TLS,2020-04-18,18,0,0,0
19217,TLS,2020-04-19,18,0,0,0
19218,TLS,2020-04-20,19,1,0,0
19219,TLS,2020-04-21,22,3,0,0
19220,TLS,2020-04-22,23,1,0,0
19221,TLS,2020-04-23,23,0,0,0
19222,TLS,2020-04-24,23,0,0,0
19223,TLS,2020-04-25,24,1,0,0
19224,TLS,2020-04-26,24,0,0,0
19225,TLS,2020-04-27,24,0,0,0
19226,TLS,2020-04-28,24,0,0,0
19227,TLS,2020-04-29,24,0,0,0
19228,TLS,2020-04-30,24,0,0,0
19229,TLS,2020-05-01,24,0,0,0
19230,TLS,2020-05-02,24,0,0,0
19231,TLS,2020-05-03,24,0,0,0
19232,TLS,2020-05-04,24,0,0,0
19233,TLS,2020-05-05,24,0,0,0
19234,TLS,2020-05-06,24,0,0,0
19235,TLS,2020-05-07,24,0,0,0
19236,TLS,2020-05-08,24,0,0,0
19237,TLS,2020-05-09,24,0,0,0
19238,TLS,2020-05-10,24,0,0,0
19239,TLS,2020-05-11,24,0,0,0
19240,TLS,2020-05-12,24,0,0,0
19241,TLS,2020-05-13,24,0,0,0
19242,TLS,2020-05-14,24,0,0,0
19243,TLS,2020-05-15,24,0,0,0
19244,TLS,2020-05-16,24,0,0,0
19245,TLS,2020-05-17,24,0,0,0
19246,TLS,2020-05-18,24,0,0,0
19247,TLS,2020-05-19,24,0,0,0
19248,TLS,2020-05-20,24,0,0,0
19249,TLS,2020-05-21,24,0,0,0
